175000 Discriminator_loss: 0.588808 acc.: 65.62% Generator_loss: 0.854096
175500 Discriminator_loss: 0.638755 acc.: 59.38% Generator_loss: 0.839334
176000 Discriminator_loss: 0.574347 acc.: 62.50% Generator_loss: 0.907016
176500 Discriminator_loss: 0.529887 acc.: 68.75% Generator_loss: 0.919852
177000 Discriminator_loss: 0.612513 acc.: 59.38% Generator_loss: 0.876017
177500 Discriminator_loss: 0.568152 acc.: 65.62% Generator_loss: 0.828704
178000 Discriminator_loss: 0.558184 acc.: 68.75% Generator_loss: 0.838412
178500 Discriminator_loss: 0.497651 acc.: 71.88% Generator_loss: 0.926635
179000 Discriminator_loss: 0.638579 acc.: 56.25% Generator_loss: 0.916360
179500 Discriminator_loss: 0.511603 acc.: 68.75% Generator_loss: 0.999061
180000 Discriminator_loss: 0.567812 acc.: 62.50% Generator_loss: 0.969494
180500 Discriminator_loss: 0.527164 acc.: 65.62% Generator_loss: 0.853217
181000 Discriminator_loss: 0.504162 acc.: 71.88% Generator_loss: 0.942991
181500 Discriminator_loss: 0.607545 acc.: 62.50% Generator_loss: 0.833853
182000 Discriminator_loss: 0.544592 acc.: 71.88% Generator_loss: 0.886558
182500 Discriminator_loss: 0.480429 acc.: 75.00% Generator_loss: 0.882224
183000 Discriminator_loss: 0.553574 acc.: 56.25% Generator_loss: 0.905204
183500 Discriminator_loss: 0.631687 acc.: 56.25% Generator_loss: 0.856459
184000 Discriminator_loss: 0.609150 acc.: 56.25% Generator_loss: 0.849496
184500 Discriminator_loss: 0.581979 acc.: 62.50% Generator_loss: 0.864145
185000 Discriminator_loss: 0.573699 acc.: 62.50% Generator_loss: 0.910759
185500 Discriminator_loss: 0.566540 acc.: 65.62% Generator_loss: 0.941013
186000 Discriminator_loss: 0.569550 acc.: 65.62% Generator_loss: 0.928544
186500 Discriminator_loss: 0.537754 acc.: 71.88% Generator_loss: 0.853148
187000 Discriminator_loss: 0.437936 acc.: 84.38% Generator_loss: 0.961589
187500 Discriminator_loss: 0.528056 acc.: 65.62% Generator_loss: 0.888013
188000 Discriminator_loss: 0.582355 acc.: 62.50% Generator_loss: 0.828981
188500 Discriminator_loss: 0.552132 acc.: 68.75% Generator_loss: 0.846681
189000 Discriminator_loss: 0.603266 acc.: 62.50% Generator_loss: 0.901507
189500 Discriminator_loss: 0.562259 acc.: 62.50% Generator_loss: 0.869175
190000 Discriminator_loss: 0.568720 acc.: 68.75% Generator_loss: 0.949383
190500 Discriminator_loss: 0.498971 acc.: 75.00% Generator_loss: 0.915640
191000 Discriminator_loss: 0.582272 acc.: 62.50% Generator_loss: 0.851084
191500 Discriminator_loss: 0.593784 acc.: 62.50% Generator_loss: 0.878482
192000 Discriminator_loss: 0.546695 acc.: 65.62% Generator_loss: 0.895564
192500 Discriminator_loss: 0.608580 acc.: 62.50% Generator_loss: 0.937209
193000 Discriminator_loss: 0.587969 acc.: 62.50% Generator_loss: 0.933298
193500 Discriminator_loss: 0.573949 acc.: 65.62% Generator_loss: 0.846038
194000 Discriminator_loss: 0.611246 acc.: 59.38% Generator_loss: 0.845998
194500 Discriminator_loss: 0.659669 acc.: 59.38% Generator_loss: 0.848999
195000 Discriminator_loss: 0.706306 acc.: 53.12% Generator_loss: 0.876972
195500 Discriminator_loss: 0.642491 acc.: 59.38% Generator_loss: 0.896030
196000 Discriminator_loss: 0.521692 acc.: 71.88% Generator_loss: 0.873137
196500 Discriminator_loss: 0.532366 acc.: 71.88% Generator_loss: 0.858322
197000 Discriminator_loss: 0.636809 acc.: 71.88% Generator_loss: 0.923828
197500 Discriminator_loss: 0.627239 acc.: 56.25% Generator_loss: 0.878888
198000 Discriminator_loss: 0.534246 acc.: 71.88% Generator_loss: 0.886193
198500 Discriminator_loss: 0.588648 acc.: 59.38% Generator_loss: 0.841792
199000 Discriminator_loss: 0.613000 acc.: 62.50% Generator_loss: 0.947297
199500 Discriminator_loss: 0.663212 acc.: 56.25% Generator_loss: 0.894039
200000 Discriminator_loss: 0.638198 acc.: 56.25% Generator_loss: 0.890223
200500 Discriminator_loss: 0.620135 acc.: 62.50% Generator_loss: 0.906402
201000 Discriminator_loss: 0.618423 acc.: 62.50% Generator_loss: 0.837723
201500 Discriminator_loss: 0.547638 acc.: 68.75% Generator_loss: 0.877275
202000 Discriminator_loss: 0.638975 acc.: 59.38% Generator_loss: 0.935472
202500 Discriminator_loss: 0.620350 acc.: 56.25% Generator_loss: 0.929737
203000 Discriminator_loss: 0.420978 acc.: 78.12% Generator_loss: 0.890897
203500 Discriminator_loss: 0.616696 acc.: 62.50% Generator_loss: 0.861926
204000 Discriminator_loss: 0.698334 acc.: 50.00% Generator_loss: 0.942953
204500 Discriminator_loss: 0.639310 acc.: 59.38% Generator_loss: 0.902502
205000 Discriminator_loss: 0.623656 acc.: 62.50% Generator_loss: 0.824102
205500 Discriminator_loss: 0.629430 acc.: 62.50% Generator_loss: 0.859083
206000 Discriminator_loss: 0.469234 acc.: 78.12% Generator_loss: 0.899059
206500 Discriminator_loss: 0.562978 acc.: 65.62% Generator_loss: 0.901999
207000 Discriminator_loss: 0.646932 acc.: 56.25% Generator_loss: 0.904326
207500 Discriminator_loss: 0.502226 acc.: 71.88% Generator_loss: 0.860395
208000 Discriminator_loss: 0.539116 acc.: 71.88% Generator_loss: 0.862861
208500 Discriminator_loss: 0.671304 acc.: 43.75% Generator_loss: 0.911793
209000 Discriminator_loss: 0.571859 acc.: 68.75% Generator_loss: 0.876148
209500 Discriminator_loss: 0.638294 acc.: 59.38% Generator_loss: 0.832435
210000 Discriminator_loss: 0.566455 acc.: 68.75% Generator_loss: 0.939740
210500 Discriminator_loss: 0.612214 acc.: 56.25% Generator_loss: 0.880023
211000 Discriminator_loss: 0.574010 acc.: 62.50% Generator_loss: 0.913591
211500 Discriminator_loss: 0.593782 acc.: 62.50% Generator_loss: 0.905117
212000 Discriminator_loss: 0.668756 acc.: 50.00% Generator_loss: 0.918390
212500 Discriminator_loss: 0.531012 acc.: 75.00% Generator_loss: 0.889074
213000 Discriminator_loss: 0.558569 acc.: 71.88% Generator_loss: 0.874596
213500 Discriminator_loss: 0.532843 acc.: 65.62% Generator_loss: 0.996141
214000 Discriminator_loss: 0.566245 acc.: 65.62% Generator_loss: 0.968791
214500 Discriminator_loss: 0.533049 acc.: 71.88% Generator_loss: 0.864780
215000 Discriminator_loss: 0.603295 acc.: 62.50% Generator_loss: 0.876148
215500 Discriminator_loss: 0.499361 acc.: 75.00% Generator_loss: 0.908415
216000 Discriminator_loss: 0.493481 acc.: 75.00% Generator_loss: 0.892648
216500 Discriminator_loss: 0.638540 acc.: 56.25% Generator_loss: 0.854340
217000 Discriminator_loss: 0.666867 acc.: 53.12% Generator_loss: 0.924120
217500 Discriminator_loss: 0.550904 acc.: 81.25% Generator_loss: 0.901463
218000 Discriminator_loss: 0.628654 acc.: 56.25% Generator_loss: 0.863847
218500 Discriminator_loss: 0.606275 acc.: 59.38% Generator_loss: 0.819839
219000 Discriminator_loss: 0.647473 acc.: 62.50% Generator_loss: 0.877591
219500 Discriminator_loss: 0.636016 acc.: 59.38% Generator_loss: 0.904396
220000 Discriminator_loss: 0.456403 acc.: 78.12% Generator_loss: 0.892286
220500 Discriminator_loss: 0.559239 acc.: 71.88% Generator_loss: 0.886624
221000 Discriminator_loss: 0.597322 acc.: 62.50% Generator_loss: 0.914494
221500 Discriminator_loss: 0.622264 acc.: 65.62% Generator_loss: 0.852028
222000 Discriminator_loss: 0.614481 acc.: 62.50% Generator_loss: 0.876907
222500 Discriminator_loss: 0.590075 acc.: 62.50% Generator_loss: 0.879357
223000 Discriminator_loss: 0.613292 acc.: 62.50% Generator_loss: 0.922156
223500 Discriminator_loss: 0.586811 acc.: 68.75% Generator_loss: 0.835686
224000 Discriminator_loss: 0.585677 acc.: 62.50% Generator_loss: 0.975125
224500 Discriminator_loss: 0.457554 acc.: 81.25% Generator_loss: 0.912199
225000 Discriminator_loss: 0.656812 acc.: 53.12% Generator_loss: 1.007572
225500 Discriminator_loss: 0.648556 acc.: 50.00% Generator_loss: 0.915004
226000 Discriminator_loss: 0.625015 acc.: 62.50% Generator_loss: 0.986845
226500 Discriminator_loss: 0.600521 acc.: 62.50% Generator_loss: 0.861182
227000 Discriminator_loss: 0.519380 acc.: 71.88% Generator_loss: 1.009314
227500 Discriminator_loss: 0.574391 acc.: 65.62% Generator_loss: 0.861968
228000 Discriminator_loss: 0.516653 acc.: 71.88% Generator_loss: 0.935409
228500 Discriminator_loss: 0.620850 acc.: 62.50% Generator_loss: 0.929927
229000 Discriminator_loss: 0.576787 acc.: 59.38% Generator_loss: 0.865719
229500 Discriminator_loss: 0.598690 acc.: 65.62% Generator_loss: 0.917490
230000 Discriminator_loss: 0.519265 acc.: 71.88% Generator_loss: 0.914735
230500 Discriminator_loss: 0.669944 acc.: 53.12% Generator_loss: 0.931139
231000 Discriminator_loss: 0.565773 acc.: 71.88% Generator_loss: 0.938834
231500 Discriminator_loss: 0.600065 acc.: 62.50% Generator_loss: 1.045754
232000 Discriminator_loss: 0.575763 acc.: 59.38% Generator_loss: 0.827151
232500 Discriminator_loss: 0.616578 acc.: 62.50% Generator_loss: 0.929558
233000 Discriminator_loss: 0.624379 acc.: 65.62% Generator_loss: 0.851889
233500 Discriminator_loss: 0.555672 acc.: 71.88% Generator_loss: 0.866469
234000 Discriminator_loss: 0.598538 acc.: 65.62% Generator_loss: 0.904150
234500 Discriminator_loss: 0.565497 acc.: 65.62% Generator_loss: 0.963071
235000 Discriminator_loss: 0.586541 acc.: 62.50% Generator_loss: 0.820702
235500 Discriminator_loss: 0.665321 acc.: 56.25% Generator_loss: 0.880980
236000 Discriminator_loss: 0.604692 acc.: 62.50% Generator_loss: 0.899899
236500 Discriminator_loss: 0.621860 acc.: 62.50% Generator_loss: 0.914484
237000 Discriminator_loss: 0.581458 acc.: 62.50% Generator_loss: 0.919346
237500 Discriminator_loss: 0.523095 acc.: 75.00% Generator_loss: 0.945401
238000 Discriminator_loss: 0.624520 acc.: 59.38% Generator_loss: 0.918860
238500 Discriminator_loss: 0.618715 acc.: 59.38% Generator_loss: 0.901485
239000 Discriminator_loss: 0.564404 acc.: 62.50% Generator_loss: 0.892079
239500 Discriminator_loss: 0.601267 acc.: 71.88% Generator_loss: 0.960790
240000 Discriminator_loss: 0.605664 acc.: 59.38% Generator_loss: 1.046264
240500 Discriminator_loss: 0.576306 acc.: 62.50% Generator_loss: 0.833610
241000 Discriminator_loss: 0.671917 acc.: 56.25% Generator_loss: 1.000483
241500 Discriminator_loss: 0.601285 acc.: 68.75% Generator_loss: 0.942472
242000 Discriminator_loss: 0.639375 acc.: 62.50% Generator_loss: 0.939959
242500 Discriminator_loss: 0.563946 acc.: 68.75% Generator_loss: 0.930207
243000 Discriminator_loss: 0.607506 acc.: 62.50% Generator_loss: 0.894104
243500 Discriminator_loss: 0.626347 acc.: 65.62% Generator_loss: 0.863656
244000 Discriminator_loss: 0.663230 acc.: 56.25% Generator_loss: 0.938698
244500 Discriminator_loss: 0.641722 acc.: 56.25% Generator_loss: 0.874254
245000 Discriminator_loss: 0.576646 acc.: 59.38% Generator_loss: 0.928381
245500 Discriminator_loss: 0.623968 acc.: 62.50% Generator_loss: 0.867620
246000 Discriminator_loss: 0.527311 acc.: 68.75% Generator_loss: 0.970068
246500 Discriminator_loss: 0.666455 acc.: 59.38% Generator_loss: 0.956318
247000 Discriminator_loss: 0.485360 acc.: 68.75% Generator_loss: 0.869369
247500 Discriminator_loss: 0.569551 acc.: 71.88% Generator_loss: 0.921501
248000 Discriminator_loss: 0.549020 acc.: 68.75% Generator_loss: 0.963793
248500 Discriminator_loss: 0.532333 acc.: 75.00% Generator_loss: 0.991705
249000 Discriminator_loss: 0.516339 acc.: 75.00% Generator_loss: 0.924791
249500 Discriminator_loss: 0.597914 acc.: 65.62% Generator_loss: 0.858129
250000 Discriminator_loss: 0.536009 acc.: 71.88% Generator_loss: 0.927707
250500 Discriminator_loss: 0.490878 acc.: 75.00% Generator_loss: 0.910568
251000 Discriminator_loss: 0.593964 acc.: 62.50% Generator_loss: 0.990965
251500 Discriminator_loss: 0.624443 acc.: 62.50% Generator_loss: 0.954629
252000 Discriminator_loss: 0.525826 acc.: 68.75% Generator_loss: 0.895719
252500 Discriminator_loss: 0.611635 acc.: 65.62% Generator_loss: 0.883744
253000 Discriminator_loss: 0.536030 acc.: 71.88% Generator_loss: 0.877984
253500 Discriminator_loss: 0.484842 acc.: 78.12% Generator_loss: 0.908810
254000 Discriminator_loss: 0.568048 acc.: 62.50% Generator_loss: 0.908513
254500 Discriminator_loss: 0.554688 acc.: 71.88% Generator_loss: 0.941178
255000 Discriminator_loss: 0.559898 acc.: 62.50% Generator_loss: 0.974128
255500 Discriminator_loss: 0.535311 acc.: 71.88% Generator_loss: 0.904916
256000 Discriminator_loss: 0.602988 acc.: 65.62% Generator_loss: 0.971792
256500 Discriminator_loss: 0.532965 acc.: 68.75% Generator_loss: 0.915205
257000 Discriminator_loss: 0.492617 acc.: 75.00% Generator_loss: 0.922215
257500 Discriminator_loss: 0.534963 acc.: 71.88% Generator_loss: 0.853824
258000 Discriminator_loss: 0.568440 acc.: 62.50% Generator_loss: 0.863263
258500 Discriminator_loss: 0.527411 acc.: 68.75% Generator_loss: 0.896750
259000 Discriminator_loss: 0.484819 acc.: 75.00% Generator_loss: 0.940057
259500 Discriminator_loss: 0.533282 acc.: 71.88% Generator_loss: 0.939653
260000 Discriminator_loss: 0.575871 acc.: 65.62% Generator_loss: 0.902386
260500 Discriminator_loss: 0.569644 acc.: 68.75% Generator_loss: 0.905198
261000 Discriminator_loss: 0.596757 acc.: 59.38% Generator_loss: 0.860951
261500 Discriminator_loss: 0.651452 acc.: 59.38% Generator_loss: 0.925558
262000 Discriminator_loss: 0.676563 acc.: 50.00% Generator_loss: 0.919530
262500 Discriminator_loss: 0.568119 acc.: 68.75% Generator_loss: 1.105622
263000 Discriminator_loss: 0.556253 acc.: 65.62% Generator_loss: 1.026325
263500 Discriminator_loss: 0.497051 acc.: 78.12% Generator_loss: 0.918191
264000 Discriminator_loss: 0.568295 acc.: 65.62% Generator_loss: 0.977015
264500 Discriminator_loss: 0.492535 acc.: 71.88% Generator_loss: 0.876417
265000 Discriminator_loss: 0.597105 acc.: 65.62% Generator_loss: 0.977352
265500 Discriminator_loss: 0.584970 acc.: 59.38% Generator_loss: 0.932564
266000 Discriminator_loss: 0.460676 acc.: 75.00% Generator_loss: 0.867623
266500 Discriminator_loss: 0.541483 acc.: 65.62% Generator_loss: 0.875370
267000 Discriminator_loss: 0.612221 acc.: 59.38% Generator_loss: 0.902624
267500 Discriminator_loss: 0.521550 acc.: 75.00% Generator_loss: 0.924907
268000 Discriminator_loss: 0.629369 acc.: 59.38% Generator_loss: 0.936041
268500 Discriminator_loss: 0.568968 acc.: 65.62% Generator_loss: 0.882469
269000 Discriminator_loss: 0.517776 acc.: 81.25% Generator_loss: 0.907274
269500 Discriminator_loss: 0.534171 acc.: 62.50% Generator_loss: 0.859241
270000 Discriminator_loss: 0.579884 acc.: 65.62% Generator_loss: 0.944221
270500 Discriminator_loss: 0.615036 acc.: 59.38% Generator_loss: 0.923877
271000 Discriminator_loss: 0.578900 acc.: 75.00% Generator_loss: 0.965395
271500 Discriminator_loss: 0.612160 acc.: 62.50% Generator_loss: 0.972237
272000 Discriminator_loss: 0.595464 acc.: 65.62% Generator_loss: 1.064838
272500 Discriminator_loss: 0.596013 acc.: 59.38% Generator_loss: 0.907534
273000 Discriminator_loss: 0.587250 acc.: 65.62% Generator_loss: 0.946192
273500 Discriminator_loss: 0.570549 acc.: 65.62% Generator_loss: 0.858202
274000 Discriminator_loss: 0.672720 acc.: 50.00% Generator_loss: 0.949022
274500 Discriminator_loss: 0.558152 acc.: 62.50% Generator_loss: 0.997929
275000 Discriminator_loss: 0.599559 acc.: 62.50% Generator_loss: 0.865381
275500 Discriminator_loss: 0.538689 acc.: 68.75% Generator_loss: 0.890901
276000 Discriminator_loss: 0.656937 acc.: 56.25% Generator_loss: 0.886651
276500 Discriminator_loss: 0.533666 acc.: 71.88% Generator_loss: 0.923832
277000 Discriminator_loss: 0.630853 acc.: 59.38% Generator_loss: 0.963371
277500 Discriminator_loss: 0.549795 acc.: 65.62% Generator_loss: 0.877439
278000 Discriminator_loss: 0.576662 acc.: 65.62% Generator_loss: 1.044313
278500 Discriminator_loss: 0.640160 acc.: 62.50% Generator_loss: 0.903935
279000 Discriminator_loss: 0.603604 acc.: 62.50% Generator_loss: 0.955153
279500 Discriminator_loss: 0.588195 acc.: 65.62% Generator_loss: 0.959414
280000 Discriminator_loss: 0.615718 acc.: 62.50% Generator_loss: 0.900250
280500 Discriminator_loss: 0.510573 acc.: 71.88% Generator_loss: 1.063402
281000 Discriminator_loss: 0.525746 acc.: 68.75% Generator_loss: 1.023680
281500 Discriminator_loss: 0.593422 acc.: 59.38% Generator_loss: 0.952667
282000 Discriminator_loss: 0.632342 acc.: 56.25% Generator_loss: 0.978225
282500 Discriminator_loss: 0.515767 acc.: 68.75% Generator_loss: 0.966258
283000 Discriminator_loss: 0.571974 acc.: 65.62% Generator_loss: 0.972595
283500 Discriminator_loss: 0.490336 acc.: 78.12% Generator_loss: 0.949115
284000 Discriminator_loss: 0.660155 acc.: 56.25% Generator_loss: 0.924414
284500 Discriminator_loss: 0.593950 acc.: 65.62% Generator_loss: 1.031878
285000 Discriminator_loss: 0.570946 acc.: 62.50% Generator_loss: 1.014145
285500 Discriminator_loss: 0.582101 acc.: 62.50% Generator_loss: 0.855896
286000 Discriminator_loss: 0.528821 acc.: 68.75% Generator_loss: 1.188667
286500 Discriminator_loss: 0.537087 acc.: 75.00% Generator_loss: 0.902281
287000 Discriminator_loss: 0.583989 acc.: 62.50% Generator_loss: 0.897421
287500 Discriminator_loss: 0.630056 acc.: 59.38% Generator_loss: 0.954194
288000 Discriminator_loss: 0.629773 acc.: 59.38% Generator_loss: 0.922551
288500 Discriminator_loss: 0.605197 acc.: 62.50% Generator_loss: 0.978623
289000 Discriminator_loss: 0.593062 acc.: 62.50% Generator_loss: 0.978853
289500 Discriminator_loss: 0.565744 acc.: 59.38% Generator_loss: 0.981797
290000 Discriminator_loss: 0.575448 acc.: 65.62% Generator_loss: 1.057426
290500 Discriminator_loss: 0.654626 acc.: 59.38% Generator_loss: 1.030384
291000 Discriminator_loss: 0.591023 acc.: 65.62% Generator_loss: 0.887541
291500 Discriminator_loss: 0.556780 acc.: 71.88% Generator_loss: 0.881282
292000 Discriminator_loss: 0.592777 acc.: 68.75% Generator_loss: 0.980755
292500 Discriminator_loss: 0.565232 acc.: 59.38% Generator_loss: 1.036675
293000 Discriminator_loss: 0.567461 acc.: 65.62% Generator_loss: 0.897427
293500 Discriminator_loss: 0.612723 acc.: 62.50% Generator_loss: 0.936663
294000 Discriminator_loss: 0.562824 acc.: 65.62% Generator_loss: 1.007222
294500 Discriminator_loss: 0.592266 acc.: 62.50% Generator_loss: 1.054489
295000 Discriminator_loss: 0.586481 acc.: 59.38% Generator_loss: 1.009547
295500 Discriminator_loss: 0.677167 acc.: 53.12% Generator_loss: 0.875825
296000 Discriminator_loss: 0.689265 acc.: 59.38% Generator_loss: 0.970688
296500 Discriminator_loss: 0.511416 acc.: 68.75% Generator_loss: 1.058475
297000 Discriminator_loss: 0.489966 acc.: 84.38% Generator_loss: 0.951997
297500 Discriminator_loss: 0.670314 acc.: 53.12% Generator_loss: 0.903522
298000 Discriminator_loss: 0.551302 acc.: 62.50% Generator_loss: 0.945531
298500 Discriminator_loss: 0.690713 acc.: 50.00% Generator_loss: 0.904743
299000 Discriminator_loss: 0.575808 acc.: 68.75% Generator_loss: 1.107696
299500 Discriminator_loss: 0.555528 acc.: 65.62% Generator_loss: 0.898320
